huc8,catalogingunitdescription,datatype,source,sampletype,sampledate,layer,latitude,longitude,pdepth,salzone,samplevolume,units,station,totaldepth,sampletime
,,phytp,odu/pel,c,2016-08-08T00:00:00Z,ap,37.5968,-76.28467,6,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-08T00:00:00Z,bp,37.5968,-76.28467,8.5,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-08T00:00:00Z,ap,37.58847,-76.16216,7,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-08T00:00:00Z,bp,37.58847,-76.16216,11.5,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-09T00:00:00Z,ap,37.9173,-76.8222,1,n,15,liter,ret3.1,6,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-09T00:00:00Z,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-09T00:00:00Z,ap,37.23653,-76.20799,6,p,15,liter,cb6.4,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-09T00:00:00Z,bp,37.23653,-76.20799,8.5,p,15,liter,cb6.4,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-10T00:00:00Z,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-10T00:00:00Z,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-10T00:00:00Z,ap,36.76987,-76.29605,1,n,15,liter,sbe5,7,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-10T00:00:00Z,ap,36.99903,-76.31328,2,p,15,liter,le5.5-w,8,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-16T00:00:00Z,ap,37.50869,-76.78889,2,n,15,liter,ret4.3,7,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-08-16T00:00:00Z,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,7,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-07T00:00:00Z,ap,36.95486,-76.39275,5,n,15,liter,le5.4,17,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-07T00:00:00Z,ap,37.056,-76.59306,9,n,15,liter,le5.2,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-07T00:00:00Z,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-13T00:00:00Z,ap,37.9173,-76.8222,1,n,15,liter,ret3.1,5,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-13T00:00:00Z,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-14T00:00:00Z,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-19T00:00:00Z,ap,36.9957,-76.02048,5,p,15,liter,cb7.4,16,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-19T00:00:00Z,bp,36.9957,-76.02048,15.5,p,15,liter,cb7.4,16,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-19T00:00:00Z,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,19,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-19T00:00:00Z,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-20T00:00:00Z,ap,36.99903,-76.31328,4,p,15,liter,le5.5-w,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-20T00:00:00Z,ap,37.57999,-77.02128,3,n,15,liter,tf4.2,8,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-26T00:00:00Z,ap,37.23653,-76.20799,3,p,15,liter,cb6.4,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-26T00:00:00Z,bp,37.23653,-76.20799,8.5,p,15,liter,cb6.4,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-27T00:00:00Z,ap,37.58847,-76.16216,6,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-27T00:00:00Z,bp,37.58847,-76.16216,11.5,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-27T00:00:00Z,ap,37.5968,-76.28467,3,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-27T00:00:00Z,bp,37.5968,-76.28467,8.5,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-27T00:00:00Z,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-09-27T00:00:00Z,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-04T00:00:00Z,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-11T00:00:00Z,ap,36.95486,-76.39275,3,n,15,liter,le5.4,17,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-11T00:00:00Z,ap,37.056,-76.59306,6,n,15,liter,le5.2,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-11T00:00:00Z,ap,37.20294,-76.78219,2,n,15,liter,ret5.2,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-12T00:00:00Z,ap,37.9173,-76.8222,1,n,15,liter,ret3.1,4,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-12T00:00:00Z,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-13T00:00:00Z,ap,36.76987,-76.29605,1,n,15,liter,sbe5,7,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-17T00:00:00Z,ap,36.99903,-76.31328,5,p,15,liter,le5.5-w,11,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-17T00:00:00Z,ap,36.9957,-76.02048,4,p,15,liter,cb7.4,14,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-17T00:00:00Z,bp,36.9957,-76.02048,13.5,p,15,liter,cb7.4,14,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-17T00:00:00Z,ap,37.22875,-76.05383,2,p,15,liter,cb7.3e,18,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-17T00:00:00Z,bp,37.22875,-76.05383,17.5,p,15,liter,cb7.3e,18,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-18T00:00:00Z,ap,37.50869,-76.78889,2,n,15,liter,ret4.3,7,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-18T00:00:00Z,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,6,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,ap,37.58847,-76.16216,4,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,bp,37.58847,-76.16216,11.5,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,ap,37.5968,-76.28467,3,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,bp,37.5968,-76.28467,8.5,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,ap,37.23653,-76.20799,2,p,15,liter,cb6.4,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,bp,37.23653,-76.20799,9.5,p,15,liter,cb6.4,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-10-19T00:00:00Z,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,ap,37.23653,-76.20799,3,p,15,liter,cb6.4,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,bp,37.23653,-76.20799,9.5,p,15,liter,cb6.4,10,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,ap,37.5968,-76.28467,3,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,bp,37.5968,-76.28467,8.5,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,ap,37.58847,-76.16216,4,p,15,liter,cb6.1,8,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-15T00:00:00Z,bp,37.58847,-76.16216,7.5,p,15,liter,cb6.1,8,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-17T00:00:00Z,ap,37.22875,-76.05383,2,p,15,liter,cb7.3e,19,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-17T00:00:00Z,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-11-17T00:00:00Z,ap,36.99903,-76.31328,3,p,15,liter,le5.5-w,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-13T00:00:00Z,ap,37.22875,-76.05383,5,p,15,liter,cb7.3e,20,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-13T00:00:00Z,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-13T00:00:00Z,ap,37.5968,-76.28467,3,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-13T00:00:00Z,bp,37.5968,-76.28467,8.5,p,15,liter,le3.6,9,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-13T00:00:00Z,ap,37.58847,-76.16216,4,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-13T00:00:00Z,bp,37.58847,-76.16216,11.5,p,15,liter,cb6.1,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-14T00:00:00Z,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-14T00:00:00Z,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,1901-12-13T20:45:52.“48364Z
,,phytp,odu/pel,c,2016-12-14T00:00:00Z,ap,36.99903,-76.31328,3,p,15,liter,le5.5-w,10,1901-12-13T20:45:52.“48364Z
